id,name
2563,판부틴정
2564,페리세라정(세라티오펩티다제)
2565,판우디정
2566,엔티론정
2567,디크로닉정(클로닉신리시네이트)
2568,디크로닉정250밀리그램(클로닉신리시네이트)
2569,가르젠정<세라티오펩티다제>
2570,대화세파클러캡슐
2571,테모레트정(아테놀올)(수출명:DAEHWAATENOLOL)
2572,바시핀정4밀리그램(라시디핀)
2573,유바톤정(이토프리드염산염)
2574,이트라졸정(이트라코나졸고체분산체)
2575,타루겐정(탈니플루메이트)
2576,케어코프캡슐
2577,콘티박스연질캡슐
2578,하리스연질캡슐
2579,에렉타연질캡슐
2580,영일시메티딘정
2581,메모로정(도베실산칼슘수화물)
2582,로텍정(세티리진염산염)(수출명:ZINRYTECTabs)
2583,젠트연질캡슐
2584,이브론정400밀리그람(이부프로펜)
2585,모디피정(옥틸로늄브롬화물)
2586,프록스코정(시프로플록사신염산염)
2587,대화염산티클로피딘정(수출용)
2588,싸이벤정(염산시클로벤자프린)
2589,뮤리엘정(브롬화옥틸로늄)(수출용)
2590,바이리버캡슐(운지다당체)
2591,"영일말레인산돔페리돈정(수출명 : DOMRIDON-M TABLET, ZEDOM Tab.)"
2592,브론코반정
2593,스파빈연질캡슐
2594,덴타포스캡슐
2595,실리톤에프연질캡슐
2596,하벤코프에스캡슐
2597,하벤노즈캡슐
2598,코스톱캡슐
2599,카베릭스정(카르베딜롤)
2600,영일테프레논캡슐
2601,락토루스캡슐(락토바실루스아시도필루스균틴달화동결건조물)
2602,니메리드정(니메술리드)
2603,다나제정(스트렙토키나제·스트렙토도르나제)
2604,로프민캡슐(로페라미드염산염)
2605,알트론정
2606,영일파모티딘정20밀리그람(수출명:판린정20밀리그람)
2607,디아미크롱정(글리클라지드)
2608,브론탈정(아세피필린)
2609,"베부틴정(트리메부틴말레산염)(수출명:영일트리메부틴정,TRISPASMTab)"
2610,영일돔페리돈정
2611,"영일오플록사신정(수출명:오사신정,타비드정)"
2612,뉴로메드정(옥시라세탐)
2613,진코멕신연질캡슐(은행엽엑스)
2614,자니탈정
2615,에이디메드정(염산메만틴)
2616,리리스정
2617,쎄락틸정300밀리그람(덱시부프로펜디.씨.)
2618,치오신정
2619,아스노캅셀
2620,하벤파워에스캡슐
2621,이타코나정(이트라코나졸고체분산체)
2622,하나세프캡슐500밀리그램(세파드록실수화물)
2623,토스팜정(토피소팜)
2624,젠트-에프300연질캡슐
2625,하벤허브에스캡슐
2626,옥시큐텐연질캡슐
2627,클라로마정500밀리그람(클래리트로마이신)
2628,로코정20밀리그람(심바스타틴)
2629,유로피나정(피나스테리드)
2630,듀오락스정
2631,세파페롤지연질캡슐
2632,액티페린정
2633,베리콘연질캡슐
2634,루나벤캡슐
2635,브로마틴정
2636,씨트레보정(레보설피리드)
2637,코디오칸정160/12.5밀리그람
2638,옥타마정
2639,씨플루코캡슐(플루코나졸)
2640,위나프로정(이르베사르탄)
2641,삼남덱사메타손정
2642,지노칼정
2643,레보밀레이드정(레보설피리드)
2644,나리펜캡슐(플루나리진염산염)(수출명: 메시틸캡슐(플루나리진염산염))
2645,시에스캡슐
2646,게루스정
2647,노브세틴캡슐(플루옥세틴염산염)
2648,카르딥정(레르카니디핀염산염)
2649,올코정
2650,랙스정2밀리그람(글리메피리드)
2651,비디큐캡슐(비페닐디메칠디카르복실레이트)
2652,지펜정300밀리그람(덱시부프로펜)
2653,대웅바이오프로피베린정20밀리그램(프로피베린염산염)
2654,마그밀정(수산화마그네슘)
2655,맥시놀정(아테놀롤)
2656,치카바정
2657,알파디롤정(카르베딜롤)
2658,돔펠정(돔페리돈)(수출용)
2659,트리코탈정(트리암시놀론)
2660,노디아렉스정(글리클라지드)
2661,삼남염산트리메타지딘정20밀리그람
2662,게루삼엠정(건조수산화알루미늄겔)
2663,삼남아세트아미노펜정500밀리그람
2664,잘젠정
2665,바소큐란연질캡슐
2666,탈리메핀정(탈니플루메이트)
2667,가이펜캡슐
2668,옥소레실캡슐
2669,삼남세파클러캡슐(세파클러수화물)(수출명 : 사나세프캡슐)
2670,씨에날정(에날라프릴말레산염)
2671,메가헬스연질캡슐
2672,로자틴정(로사르탄칼륨)
2673,클로피드정(클로피도그렐황산염)
2674,유니콜정
2675,디멘자정(메만틴염산염)
2676,뉴마린연질캡슐(밀크시슬엑스)
2677,씨트리심바스타틴정20밀리그램
2678,써큐렉스정120밀리그램(은행엽엑스)
2679,브이아이엠정
2680,후루날캡슐(플루코나졸)(수출명:FLUCON Cap.)
2681,콘드라연질캡슐
2682,씨트클러캡슐250밀리그램(세파클러수화물)
2683,콤비50정
2684,쿨펜탑정
2685,씨트리메토카르바몰정
2686,이소비드정(이소소르비드일질산염)
2687,제로코프정
2688,페리날정(돔페리돈말레산염)
2689,페로스핀정10밀리그램(메틸페니데이트염산염)
2690,클로닉스정125밀리그램(클로닉신리시네이트)
2691,펜렉스정(록소프로펜나트륨수화물)
2692,터비넥스정(테르비나핀염산염)
2693,마르미캡슐
2694,마르나정(방풍통성산건조엑스에프)
2695,히페리정(세인트존스워트50%에탄올엑스)
2696,유로세프캡슐500밀리그램(세파드록실수화물)
2697,푸로반에스정
2698,엠피딜캡슐(설피리드)
2699,가이콜캡슐
2700,엘트릭스정
2701,코후치콘캡슐
2702,아로닌정(S-아데노실-L-메티오닌황산토실산염)
2703,포피란정(염산피폭솔란)
2704,엘지로이드정(레보티록신나트륨수화물)
2705,이브로펜캡슐200밀리그램(이부프로펜)
2706,라비에트정10밀리그램(라베프라졸나트륨)
2707,나푸릴캅셀(나프로닐옥살산염)
2708,사르발탄플러스정80/12.5
2709,스피틴정10밀리그램(무수아토르바스타틴칼슘)
2710,아리도네정5밀리그램(도네페질염산염일수화물)
2711,코딜로드정
2712,디트루베린정(프로피베린염산염)
2713,위편제정
2714,리버힐정(비페닐디메틸디카르복실레이트)
2715,치오벤정
2716,구주인산코데인정
2717,한올트리메부틴말레산염정
2718,트리탈삼중정
2719,한올돔페리돈말레산염정
2720,한올에페리손염산염정
2721,나베톤정(나부메톤)(수출명:Menulon Tab.)
2722,새로론캡슐
2723,오엔지질연질캡슐
2724,알츠셉트정10밀리그램(염산도네페질일수화물)
2725,듀로바정10밀리그램(레플루노미드)
2726,조바코정(심바스타틴)
2727,클라리움정(클래리트로마이신)
2728,타이론정(티로프라미드염산염)
2729,세록펜정(록소프로펜나트륨수화물)
2730,알도스캡슐(에르도스테인)
2731,한올이트라코나졸정
2732,벨라제정45mg(브로멜라인)
2733,유니트린정2밀리그램(테라조신염산염수화물) 
2734,아스타펜정325밀리그람(아세트아미노펜제피세립)
2735,돔펠엠정(돔페리돈말레산염)
2736,삼남에날라프릴정10밀리그람(에날라프릴말레산염)
2737,삼남프로필치오우라실정
2738,브로메틴연질캡슐
2739,리놀캅셀(L-카르보시스테인)
2740,글루스탑정(염산피오글리타존)
2741,파나탈정
2742,비스루트에스정(바실루스폴리퍼멘티쿠스엔.에스피균)(수출용)
2743,테프라정40밀리그램(프로프라놀롤염산염)
2744,코디오칸정80/12.5밀리그람
2745,동광세프디니르일수화물캡슐100밀리그램
2746,크린펜정(클로닉신리시네이트)
2747,메트파민정(메트포르민염산염)
2748,겔마그츄어블정
2749,세리노즈정(세티리진염산염)
2750,씨트리나프록센정(나프록센나트륨)
2751,미르바연질캡슐(미르톨)
2752,아루펜정400밀리그람(이부프로펜)
2753,알부라민연질캡슐
2754,명인리세드론산나트륨정35밀리그램(리세드론산나트륨2.5수화물)
2755,디탈스탑캡슐
2756,아세르정(암브록솔염산염)
2757,렉스판정
2758,펜디라정(펜디메트라진타르타르산염)
2759,겔타제정
2760,아코라마캡슐200밀리그램(아세틸시스테인)
2761,"헤파진에프연질캡슐(수출명:C-TRI LIVERMARINE Soft Caps., HEPABIO Soft Caps.)"
2762,헤레논연질캡슐
2763,스토판정
2764,해슈펜정
2765,가나폴로연질캡슐(수출명:Hexamine)
2766,멜라리스정
2767,삼남로페라마이드캡슐(로페라미드염산염)
2768,이르벨정(이르베사르탄)
2769,프로라틴정
2770,아젤라정(아젤라스틴염산염)
2771,에어팩정(아세클로페낙)
2772,노바핀정(암로디핀말레산염)
2773,넬슨가바펜틴캡슐(가바펜틴)
2774,두스카정
2775,팜크로바정750밀리그램(팜시클로비르)
2776,인히플라정(클로피도그렐황산염)
2777,타프릴정(이미다프릴염산염)
2778,엠프라캡슐(오메프라졸장용성과립)(수출명:OMERAMEXcap.)
2779,"타이드정(티로프라미드염산염)(수출명:HUONSTIDETab.,PHILTIDETABLET)"
2780,쎌렉탄플러스에프정
2781,다이미트정250밀리그램(메트포르민염산염)
2782,옥스필린정(옥스트리필린)
2783,마이비오캡슐(사카로마이세스보울라디균)(수출명:FLORINA)
2784,티스돌정(옥수수불검화정량추출물)
2785,알부아민연질캡슐
2786,넬슨세파클러캡슐250밀리그램(세파클러수화물)
2787,레보컨시드정(레보설피리드)
2788,넬슨세프라딘캡슐250밀리그램(세프라딘수화물)
2789,넬슨세프라딘캡슐500밀리그램(세프라딘수화물)
2790,진플러스정
2791,알파부틴연질캡슐
2792,에도스텐캡슐(에르도스테인)
2793,코졸텍정(세티리진염산염)
2794,헤다크캡슐(플루나리진염산염)
2795,트리칼연질캡슐(칼시트리올)(수출용)
2796,네오틴정(아세틸엘카르니틴염산염)
2797,넬슨오플록사신정200밀리그람(수출명:OXLACEFTab)(수출명:OFLOXACEFTab.)(수출명:OFLOMORETab)(수출명:NESALICEFTab.)
2798,아마반정 4mg/2mg
2799,세노비아정
2800,시말탄정(시말드레이트)
2801,헬크린연질캅셀
2802,비코센큐정
2803,닥스펜정150밀리그램(덱시부프로펜)
2804,메트코정500/2.5mg
2805,메트코정500/5.0mg
2806,게리브론연질캡슐(미르톨)
2807,다나프록센정(나프록센나트륨)
2808,알레큐정(세티리진염산염)
2809,넬슨니자티딘정75mg(니자티딘)
2810,바디그린캡슐
2811,비스칸정(바실루스폴리퍼멘티쿠스엔.에스피균)
2812,리놀에스캅셀
2813,젤로톤정80밀리그람(은행엽엑스)
2814,글리민정(글리메피리드)
2815,라미릴정(라미프릴)
2816,가바펜캡슐(가바펜틴)
2817,카르딜엑스엘서방정4밀리그램(독사조신메실산염)
2818,리페릴정1밀리그람(리스페리돈)(수출용)
2819,텔로딘정(톨터로딘-L-타르타르산염)
2820,뉴마탈정(아세클로페낙)
2821,"휴온스아세틸시스테인캡슐200mg(수출명:MUCOCAPCAP.,MUCETINECAP.)"
2822,카딜정1밀리그램(독사조신메실산염)
2823,판개스트정
2824,브롬신정(브롬헥신염산염)
2825,넬슨로라타딘정
2826,위소탄정
2827,위소탄-에프정
2828,"로시스정(록시트로마이신)(수출명:ROXIOTAXEtab.,INTRALID)"
2829,트리부틴정200밀리그램(트리메부틴말레산염)
2830,본밀연질캡슐(수출명:코스비타연질캡슐)
2831,자니틴정(니자티딘)
2832,크로낙정(클로닉신리시네이트)
2833,토바스트정20밀리그램(아토르바스타틴칼슘삼수화물)
2834,아테론정
2835,포린정
2836,뉴로탄플러스정
2837,뉴로탄플러스에프정
2838,아트세미정
2839,로사르젠정(로사르탄칼륨)
2840,팜시쿨정(팜시클로비르)
2841,토피라맥스정25mg(토피라메이트)
2842,슈페린정(슈도에페드린염산염)
2843,뉴젠팜바클로펜정10밀리그램
2844,메피드정(티로프라미드염산염)
2845,맥스텐정
2846,큐레틴정(빌베리건조엑스)
2847,알포레인연질캡슐(콜린알포세레이트)
2848,에이테론연질캅셀
2849,플루나정150밀리그람(플루코나졸)
2850,암로다핀정(암로디핀메실산염일수화물)
2851,빅킬캡슐(비퀴딜염산염)(수출용)
2852,루트펜160밀리그램정(아세트아미노펜)
2853,우먼스타렌일정
2854,파나세아에스정
2855,바이칸캡슐(바실루스폴리퍼멘티쿠스엔.에스피균)(수출용)
2856,파나세아큐정(수출명:바이세아-큐정)
2857,이모아캡슐
2858,비타코플러스연질캡슐
2859,로세탄캡슐(플루옥세틴염산염)
2860,덴시론캡슐(수출용)
2861,알막틴정(시말드레이트)
2862,세라실정
2863,라니콤정
2864,한국넬슨미소프로스톨정(미소프로스톨100배산)
2865,애스펜정(덱시부프로펜디.씨)
2866,알코딘연질캡슐(빌베리건조엑스)
2867,알마탄정
2868,레디비타정
2869,영일염산메트포르민정850밀리그램
2870,리나브론캡슐
2871,"영일니페디핀정(수출명:메디코렛트정10밀리그람,FEDIPINETABLET10MG)"
2872,메모비스캡슐
2873,아도큐플러스정
2874,영일세파드록실캡슐250밀리그람
2875,영일세파클러캡슐250밀리그램(수출명:Faclarcapsule250mg)
2876,레보파정(레보플록사신수화물)(수출명:VOLEXINTABLET)
2877,뉴젠팜옥티늄정(옥틸로늄브롬화물)
2878,셀렉틴캡슐(플루옥세틴염산염)
2879,판테민정(판테틴)
2880,메토정(메토카르바몰)
2881,아테클로정
2882,카르젠정(카르베딜롤)
2883,실로젠정(실로스타졸)
2884,자스티딘캡슐150밀리그램(니자티딘)
2885,글리타정(피오글리타존염산염)
2886,일양로자탄정100밀리그램(로사르탄칼륨)
2887,젤로톤정(은행엽엑스)(수출용)
2888,나이시드캡슐150㎎(니자티딘)
2889,벤도린정(알리벤돌)(수출용)
2890,헤모피스캡슐(폴리삭카리드철착염)
2891,솔리안정400밀리그램(아미설프리드)
2892,글리메드정2밀리그램(글리메피리드)
2893,일양로자탄정(로사르탄칼륨)
2894,일양팜시클로버정250밀리그램(팜시클로비르)
2895,실리카바연질캡슐
2896,알코텔정(메타독신)(수출명:알코테라)
2897,덴스민캡슐
2898,비스연질캅셀
2899,훼리딘캅셀(폴리삭카리드철착염)
2900,치노펜정(바클로펜)
2901,일양에피나스틴정(에피나스틴염산염)
2902,세노렉신정(은교산)
2903,가화정
2904,휴로펜정(록소프로펜나트륨수화물)
2905,오메존캡슐(오메프라졸)
2906,멜로칸캡슐(멜록시캄)
2907,심록스정(심바스타틴)
2908,클라리신정(클래리트로마이신)
2909,록소진정(록소프로펜나트륨수화물)
2910,로자파정(로사르탄칼륨)
2911,파렌드정70밀리그램(알렌드론산나트륨수화물)
2912,팜시크린정(팜시클로비르)
2913,레카핀정(레르카니디핀염산염)
2914,판토케이정40mg(판토프라졸나트륨세스키히드레이트)
2915,세티정(토피라메이트)
2916,카민산250밀리그램정(클로르페네신카르바메이트)
2917,가스피드정(모사프리드시트르산염이수화물)
2918,"히스판정(부틸스코폴라민브롬화물)(수출명 : 디스코판정, DISPANTab., 광명 부틸스코폴라민브롬화물정)(수출용)"
2919,셀타롤연질캅셀
2920,휴온스알리벤돌정
2921,아탈리돈정
2922,칸푸림정(코트리목사졸)(수출명 : BOPACOTRIMOXAZOL Tab.)(수출용)
2923,아테놀민정50밀리그램(아테놀올)
2924,휴온스탈니플루메이트정
2925,일양하이트린정1밀리그램(테라조신염산염수화물)
2926,목소딘정0.2밀리그람(목소니딘)
2927,휴온스니자티딘캡슐150mg
2928,목소딘정0.4밀리그람(목소니딘)
2929,소롤캡슐200밀리그램(소브레롤)
2930,터나빈정(테르비나핀염산염)
2931,씨씨본정(침강탄산칼슘)
2932,아네톤정(카르보닐철)(수출명:아네툰정)
2933,뉴트릭스정(아세틸-L-카르니틴염산염)
2934,파나벤정(케토티펜푸마르산염)
2935,톨토민정 2밀리그람(엘주석산톨터로딘)
2936,디로칸캡슐(플루코나졸)
2937,쎈트연질캡슐
2938,넬슨파모티딘정20밀리그램(파모티딘)
2939,쎌틱연질캡슐
2940,에보리드정(레보설피리드)
2941,살사라진정(방풍통성산건조엑스-에프)
2942,토스판정(아세트아미노펜)
2943,뉴스탈정
2944,두카스정(비스무트시트르산염칼륨)(수출용)
2945,"휴온스독시사이클린하이클레이트캡슐100mg(수출명:독시메디코캡슐,테라독신캡슐,DOXYCYCLINE-ASTERIA 100mg Cap.)(수출용)"
2946,아테로정
2947,진칼스정(오소판물질)
2948,모프리드정5밀리그램(모사프리드시트르산염수화물)
2949,바필정300mg(바미필린염산염)
2950,"휴온스아목시실린캡슐500mg(수출명:아목시캡슐,목시리나캡슐500mgAMOXICARECap500mg,BOPAAMOXICILLINA500mgCap)"
2951,파비스이부프로펜정400mg
2952,포린피아정(호박산독실아민)
2953,유키캅셀(락토바실루스아시도필루스균틴달화동결건조물)
2954,파비스염산세티리진정
2955,파니드정(인다파미드)(수출용)
2956,아미세타정325밀리그람(아세트아미노펜제피세립)
2957,에크로바정400밀리그램(아시클로버)
2958,아테놀정(아테놀올)
2959,푸로페날정20밀리그램(옥틸로늄브롬화물)
2960,다이미트정(메트포르민염산염)
2961,오큐텐정(수출명: 유베카큐텐정)
2962,"비디텍정(비페닐디메칠디카르복실레이트)(수출명:베다드정, 헤파디정, LIVERTEC Tab.)"
2963,투윈콜캡슐(수출용)
2964,레가탄연질캡슐(밀크시슬엑스)
2965,실로타정(실로스타졸)
2966,투윈비정(수출용)
2967,뉴젠팜세파드록실캅셀250밀리그람(수출명:세록신캅셀250밀리그람)
2968,헤미론정
2969,하이퍼지속정5밀리그람(펠로디핀)
2970,이부페논정400밀리그램(이부프로펜)
2971,넬슨염산라니티딘정150밀리그램(라니티딘염산염)
2972,넬슨이부프로펜정200밀리그램(이부프로펜)
2973,원텔정400밀리그람(알벤다졸)
2974,로자틴플러스에프정
2975,제이더블유중외제약도네페질정10밀리그램(도네페질염산염)
2976,이텍스염산로메플록사신정
2977,아메졸캡슐(오메프라졸)
2978,시원라정(도베실산칼슘수화물)
2979,자라탄정(로사르탄칼륨)
2980,캐치콘정
2981,넬슨이부프로펜정400밀리그램(이부프로펜)
2982,넬슨시메티딘정200밀리그램(시메티딘)
2983,아벤돌정(알리벤돌)(수출용)
2984,씨프록탄정250밀리그램(시프로플록사신염산염수화물)
2985,씨프록탄정500mg(시프로플록사신염산염수화물)
2986,베라제정(스트렙토키나제·스토렙토도르나제)
2987,메록신정(니메술리드)
2988,이텍스나부메톤정500mg
2989,아스콘에이캡슐
2990,리보렌에스연질캡슐
2991,그루타민정500밀리그램(메트포르민염산염)
2992,코디오살탄정80/12.5밀리그램
2993,플라빅스정75밀리그람(클로피도그렐황산염)
2994,"리헬정(비페닐디메틸디카르복실레이트)(수출명:헤파트롤정, SEOFOTIN)"
2995,리메린캅셀(디페메린염산염)
2996,알안탁정(알디옥사)(수출용)
2997,헤스필정(아세피필린)(수출용)
2998,심바로정(심바스타틴)
2999,"코사민캡슐(결정황산글루코사민)(수출명:MeencosCapsule., ANFLAIM Capsule.)"
3000,아리마캅셀
3001,그린엠캡슐
3002,경동아세트아미노펜정(수출용)
3003,넬슨아세트아미노펜정300mg
3004,알파라제당의정
3005,덴트탁스캡슐
3006,위나시드정
3007,넬슨오플록사신정100밀리그램(오플록사신)
3008,넬슨벤프로페린정20밀리그램(벤프로페린인산염)
3009,알민정
3010,세크로정(아세클로페낙)(수출명:HUONSACENACTab.)
3011,스트라정200밀리그램(이트라코나졸)
3012,씨엠지라베프라졸정10밀리그램(라베프라졸나트륨)
3013,케트로정(케토롤락트로메타민염)
3014,아세라제캡슐(아세브로필린)
3015,뉴로인캡슐(가바펜틴)
3016,아페린정
3017,디카보정(비페닐디메틸디카르복실레이트)
3018,뉴엘틴정(아세틸-L-카르니틴염산염)
3019,마렌드정70밀리그람(알렌드론산나트륨수화물)
3020,에스테놀비정(S-아테놀롤)
3021,휴메톤정(나부메톤)(수출명:LAMTRATABLET)
3022,설포라제캡슐(아세브로필린)
3023,아스로정(아세클로페낙)
3024,센툼연질캡슐
3025,다이센캡슐
3026,푸세틴캡슐(플루옥세틴염산염)
3027,씨메틴정(시메티딘)
3028,파몬딘정(파모티딘)
3029,세러캡슐(세파클러수화물)
3030,글루래피드정(나테글리니드)
3031,네보락신정(레보플록사신수화물)
3032,큐링연질캡슐
3033,비소롤정(비소프롤롤푸마르산염)
3034,피드로정(레보드로프로피진)
3035,휴온스시메티딘정200밀리그램(수출명:TAGAMENTTab.200밀리그램)
3036,말릭스정(트리메부틴말레산염)
3037,파비스푸마르산케토티펜정(수출용)
3038,암타나정(수출용)
3039,락토바캡슐(락토바실루스아시도필루스균틴달화동결건조물)(수출명: 락토캡슐)
3040,펜크라정625밀리그램(아목시실린-클라불란산칼륨(4:1))
3041,라니몬정
3042,클리타정(클로닉신리시네이트)
3043,파비스염산암브록솔정
3044,파비스세파드록실캅셀
3045,파비스오플록사신정
3046,그린콜샷에스캡슐
3047,루마테린캡슐(디아세레인)
3048,안티노정
3049,인펜스정600밀리그람(이부프로펜)
3050,오니롤정2밀리그램(로피니롤염산염)
3051,올라핀정2.5밀리그램(올란자핀)
3052,오베나신정(오플록사신)
3053,마이다정
3054,"휴온스파모티딘정40㎎ (수출명 : 포르틴정40㎎, ACIDINE Tab., FAMO Tab. 40㎎, Famotid tab. 40㎎, FAMOTIIDNE-ASTERIA 40㎎ Tab.,FAMOTIDINE-ASTERIA 40㎎ Tab., FAMODA Tab.)"
3055,지텐션정2.5밀리그램(에스암로디핀베실산염이수화물)
3056,클로펙트정(클로피도그렐황산염)
3057,옥타벨정(브롬화옥틸로늄)(수출용)
3058,비타헬씨연질캡슐
3059,치아튼캅셀
3060,마로리제캅셀
3061,카민산정(카르바민산클로르페네신)(수출용)
3062,생기톤연질캡슐
3063,로카탄정(로사르탄칼륨)
3064,"휴온스아스코르브산정500mg(수출명:C500정,VITACARETab.,VITAMINC500mgTab.)"
3065,"원탁정(라니티딘염산염)(수출명:권탁정,　ACIDINOTab.150㎎,RantinTab.150㎎)"
3066,큐디셀캡슐(비페닐디메틸디카르복실레이트)
3067,로반트정
3068,솔로젠정(메틸프레드니솔론)
3069,파비스염산메클리진정
3070,파비스라니티딘정
3071,"파비스에토돌락캅셀(수출용)(수출명 : SOTOLAC , M-PRO )"
3072,푸리타제정
3073,레피딘정(레보설피리드)
3074,세피론캡슐(세프라딘수화물)
3075,화니칼연질캡슐(알파칼시돌0.5ug)
3076,에프날정(에날라프릴말레산염)
3077,록사민정(록시트로마이신)
3078,안티신캡슐(은교산건조엑스)
3079,쿨펜프캡슐
3080,"엘토신연질캡슐(L-시스틴)(수출명: LITOPAU, TOBASO)"
3081,코로프연질캡슐
3082,파비스플루코나졸캡슐50mg(플루코나졸)
3083,펜타올연질캡슐
3084,안티코정
3085,칼그린연질캡슐
3086,우먼스파쿨정
3087,캐치코프정
3088,멜로신정(브로멜라인)
3089,미다펜정
3090,안티펜정
3091,암브크린정
3092,뉴로팜정(아세틸-L-카르니틴염산염)
3093,펠로틴정(펠로디핀)
3094,씨스코이알서방정10밀리그램(니솔디핀)
3095,씨스코이알서방정20밀리그램(니솔디핀)
3096,알리틴정(알리벤돌)(수출용)
3097,아루진정
3098,비타디아연질캡슐
3099,티로젠정(티로프라미드염산염)
3100,메폴스캡슐(상황균사체엑스)
3101,코로닌연질캡슐
3102,아나시정200mg(아시클로버)
3103,코프엔디캡슐
3104,화이트센스큐정
3105,시노콜드캡슐
3106,유로큐서방정4밀리그램(톨터로딘-L-타르타르산염)
3107,파목스정500밀리그램(아목시실린-설박탐피복실)
3108,콜콜코정
3109,하이소밍에스정
3110,쿨스캡슐
3111,스노핀정275밀리그램(나프록센나트륨)
3112,젤로톤정120밀리그람(은행엽엑스)
3113,비오콘틴300연질캅셀
3114,메가코판정
3115,세린정(인산벤프로페린)
3116,코드랍정
3117,미토펜정
3118,행단정80mg(은행엽엑스)
3119,아트로반정(아토르바스타틴칼슘)
3120,칼박스정
3121,팜시로빈정(팜시클로비르)
3122,솔루펜연질캡슐(덱시부프로펜)
3123,시노코프캡슐
3124,리버칼연질캡슐
3125,파비스세파클러캡슐250밀리그람
3126,콜키프캡슐
3127,판코엔캡슐
3128,테라젠정2mg(테라조신염산염수화물)
3129,시노카엔캡슐
3130,마이넥신캡슐(은교산건조엑스)
3131,로사플러스-에프정
3132,멜록시젠캡슐(멜록시캄)(수출명:케이비캄캡슐)
3133,파모시드정20밀리그램(파모티딘)
3134,아도손정(클로닉신리시네이트)(수출명)
3135,뉴젠팜오플록사신정100밀리그램(수출명:오플록사신정100밀리그램)
3136,마가시딘정(시메티딘)
3137,아도베정
3138,유펜정(수출용)
3139,제포정8밀리그램(로녹시캄)
3140,카르니젠정(아세틸-L-카르니틴염산염)(수출용)
3141,에페리젠정(에페리손염산염)
3142,알시젠연질캡슐
3143,뉴마르딘정(방풍통성산건조엑스(4.6→1))
3144,이연오메프라졸캡슐
3145,록소젠정(록소프로펜나트륨수화물)
3146,글루토스정15밀리그램(염산피오글리타존)
3147,테르비젠정(염산테르비나핀)
3148,아세젠정(아세클로페낙)
3149,아젤라젠정(아젤라스틴염산염)
3150,플루젠캡슐(플루옥세틴염산염)
3151,조피린장용정(설파살라진)
3152,이디아캅셀
3153,옥티딘정(수출용)
3154,하이플연질캡슐
3155,오소킨정(오소판물질)
3156,훌비신125밀리그람정(그리세오풀빈)
3157,엘로톤정(이소소르비드-5-모노니트레이트)
3158,뉴텐정
3159,덴타-씨플러스캡슐(수출용)
3160,"하나론에프연질캡슐(수출명:퀸비연질캡슐,종마린연질캡슐)"
3161,엘로톤정40밀리그람(이소소르비드일진산염)
3162,리나치올에이캅셀
3163,현대제스트릴정10밀리그램(리시노프릴)
3164,엘로톤서방캅셀50밀리그람(이소소르비드-5-모노니트레이트)
3165,씨러젠정
3166,스피틴정20밀리그램(무수아토르바스타틴칼슘)
3167,베타원정(비소프롤롤푸마르산염)
3168,이베르탄듀오정150/12.5mg
3169,뉴젠팜아테놀올정(수출명:놀로탭정)
3170,글리젠정(글리클라지드)(수출명:레타클러정)
3171,덴타씨포르테캡슐
3172,게리브론300장용성연질캡슐(미르톨)
3173,세독정(황련해독탕)
3174,타라나플렉스정
3175,오스틴이부프로펜정200mg
3176,오스틴암브록솔염산염정
3177,오스틴티니다졸정
3178,듀로자이드정
3179,황룡탕정(소청룡탕)
3180,오스틴반하사심탕엑스정
3181,오스틴라니티딘염산염정150mg
3182,오스틴돔페리돈정(수출용)
3183,세리콘정(아세트아미노펜)
3184,오스틴이부프로펜정400밀리그람
3185,지우라민정
3186,자모페어정(인산벤프로페린)
3187,알지나정(푸마르산케토티펜)(수출용)
3188,오스틴이부프로펜정600mg
3189,오스틴오플록사신정
3190,복합헤파트라놀정
3191,맥스펜정(덱시부프로펜)
3192,하스틴정(시메티딘)
3193,비본정(리보플라빈부티레이트)
3194,카론정2밀리그램(독사조신메실산염)
3195,심바텍정(심바스타틴)
3196,세프트정(세푸록심악세틸)
3197,미시론정
3198,비씨라니티딘염산염정
3199,아록솔정(암브록솔염산염)
3200,플루신정(플로로글루신)
3201,리포에스알정(티옥트산)
3202,모사무라정(모사프리드시트르산염수화물)
3203,글리올정1밀리그람(글리메피리드)
3204,아토바디핀정5mg/10mg
3205,메조민정(메타졸아미드)(수출명:MENZOMI Tablet)
3206,헤모케어정
3207,포렉트정
3208,비씨시메티딘정
3209,클리신정(클로닉신리시네이트)(수출명:CLICIN Tab)
3210,세미론정
3211,모티딘정(돔페리돈)(수출용) (수출명:NOVOMIN Tablet)
3212,오스틴배농산급탕엑스정
3213,베루본에스정
3214,헤파콜연질캅셀
3215,세란치오정(세라티오펩티다제)
3216,아스퀘어정
3217,현대테놀민정25밀리그람(아테놀롤)
3218,토르신정5밀리그람(토르세미드)
3219,토르신정10밀리그람(토르세미드)
3220,암시논정(트리암시놀론)
3221,카타러정(메토카르바몰)
3222,글루코민캅셀(결정황산글루코사민)
3223,미시랜더캅셀
3224,루비돌캡슐
3225,아테탈리정
3226,카로민정
3227,메가록신정250밀리그램(시프로플록사신염산염수화물)
3228,엔터폴캡슐(니푸록사지드)
3229,쎄라젠정(세라티오펩티다제)
3230,바로디핀정5밀리그램(암로디핀베실산염)
3231,조스팜정250밀리그램(팜시클로비르)
3232,무스콜에프캡슐
3233,센스락정
